Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
.,org.gjt.sp.jedit.gui,AboutDialog,stopThread,3,1,0
.,org.gjt.sp.jedit.gui,AboutDialog,tell,4,1,1
.,org.gjt.sp.jedit.gui,AboutPanel,AboutPanel,37,3,0
.,org.gjt.sp.jedit.gui,AboutPanel,handleKeyEvent,20,5,1
.,org.gjt.sp.jedit.gui,AboutPanel,drain,43,7,0
.,org.gjt.sp.jedit.gui,AboutPanel,update,3,1,1
.,org.gjt.sp.jedit.gui,AboutPanel,paint,5,2,1
.,org.gjt.sp.jedit.gui,AboutPanel,run,13,2,0
.,org.gjt.sp.jedit.gui,AboutPanel,startThread,7,2,0
.,org.gjt.sp.jedit.gui,AboutPanel,stopThread,3,1,0
.,org.gjt.sp.jedit.gui,AboutPanel,tell,4,1,1
.,org.gjt.sp.jedit.gui,HistoryModel,HistoryModel,5,1,1
.,org.gjt.sp.jedit.gui,HistoryModel,addItem,18,7,1
.,org.gjt.sp.jedit.gui,HistoryModel,insertElementAt,4,1,2
.,org.gjt.sp.jedit.gui,HistoryModel,getItem,3,1,1
.,org.gjt.sp.jedit.gui,HistoryModel,removeElement,4,1,1
.,org.gjt.sp.jedit.gui,HistoryModel,removeAllElements,4,1,0
.,org.gjt.sp.jedit.gui,HistoryModel,getName,3,1,0
.,org.gjt.sp.jedit.gui,HistoryModel,getModel,9,3,1
.,org.gjt.sp.jedit.gui,HistoryModel,loadHistory,3,2,0
.,org.gjt.sp.jedit.gui,HistoryModel,saveHistory,3,2,0
.,org.gjt.sp.jedit.gui,HistoryModel,setMax,3,1,1
.,org.gjt.sp.jedit.gui,HistoryModel,getMax,3,1,0
.,org.gjt.sp.jedit.gui,HistoryModel,setMaxSize,3,1,1
.,org.gjt.sp.jedit.gui,HistoryModel,getMaxSize,3,1,0
.,org.gjt.sp.jedit.gui,HistoryModel,setDefaultMax,3,1,1
.,org.gjt.sp.jedit.gui,HistoryModel,getDefaultMax,3,1,0
.,org.gjt.sp.jedit.gui,HistoryModel,setDefaultMaxSize,3,1,1
.,org.gjt.sp.jedit.gui,HistoryModel,getDefaultMaxSize,3,1,0
.,org.gjt.sp.jedit.gui,HistoryModel,setSaver,3,1,1
.,org.gjt.sp.jedit.gui,HistoryModel,getCurrentSize,7,2,0
.,org.gjt.sp.jedit.gui,RegisterViewer,RegisterViewer,39,2,2
.,org.gjt.sp.jedit.gui,RegisterViewer,focusOnDefaultComponent,3,1,0
.,org.gjt.sp.jedit.gui,RegisterViewer,handleRegisterChanged,3,2,1
.,org.gjt.sp.jedit.gui,RegisterViewer,addNotify,4,1,0
.,org.gjt.sp.jedit.gui,RegisterViewer,removeNotify,4,1,0
.,org.gjt.sp.jedit.gui,RegisterViewer,move,6,2,1
.,org.gjt.sp.jedit.gui,RegisterViewer,refreshList,24,8,0
.,org.gjt.sp.jedit.gui,RegisterViewer,insertRegister,11,3,0
.,org.gjt.sp.jedit.gui,RegisterViewer,clearSelectedIndex,7,2,0
.,org.gjt.sp.jedit.gui,RegisterViewer,getListCellRendererComponent,25,8,5
.,org.gjt.sp.jedit.gui,RegisterViewer,valueChanged,24,6,1
.,org.gjt.sp.jedit.gui,RegisterViewer,mouseClicked,16,5,1
.,org.gjt.sp.jedit.gui,RegisterViewer,changedUpdate,3,1,1
.,org.gjt.sp.jedit.gui,RegisterViewer,insertUpdate,3,1,1
.,org.gjt.sp.jedit.gui,RegisterViewer,removeUpdate,3,1,1
.,org.gjt.sp.jedit.gui,RegisterViewer,updateRegisterSafely,9,1,0
.,org.gjt.sp.jedit.gui,RegisterViewer,updateRegister,6,2,0
.,org.gjt.sp.jedit.gui,RegisterViewer,focusGained,3,1,1
.,org.gjt.sp.jedit.gui,RegisterViewer,focusLost,3,1,1
.,org.gjt.sp.jedit.gui,RegisterViewer,actionPerformed,4,1,1
.,org.gjt.sp.jedit.gui,RegisterViewer,actionPerformed,3,1,1
.,org.gjt.sp.jedit.gui,RegisterViewer,actionPerformed,3,1,1
.,org.gjt.sp.jedit.gui,RegisterViewer,actionPerformed,3,1,1
.,org.gjt.sp.jedit.gui,Renderer,getListCellRendererComponent,25,8,5
.,org.gjt.sp.jedit.gui,ListHandler,valueChanged,24,6,1
.,org.gjt.sp.jedit.gui,MouseHandler,mouseClicked,16,5,1
.,org.gjt.sp.jedit.gui,DocumentHandler,changedUpdate,3,1,1
.,org.gjt.sp.jedit.gui,DocumentHandler,insertUpdate,3,1,1
.,org.gjt.sp.jedit.gui,DocumentHandler,removeUpdate,3,1,1
.,org.gjt.sp.jedit.gui,DocumentHandler,updateRegisterSafely,9,1,0
.,org.gjt.sp.jedit.gui,DocumentHandler,updateRegister,6,2,0
.,org.gjt.sp.jedit.gui,FocusHandler,focusGained,3,1,1
.,org.gjt.sp.jedit.gui,FocusHandler,focusLost,3,1,1
.,org.gjt.sp.jedit.gui,EscapeHandler,actionPerformed,4,1,1
.,org.gjt.sp.jedit.gui,TabHandler,actionPerformed,3,1,1
.,org.gjt.sp.jedit.gui,InsertHandler,actionPerformed,3,1,1
.,org.gjt.sp.jedit.gui,ClearHandler,actionPerformed,3,1,1
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,ExtendedGridLayoutConstraints,3,1,1
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,ExtendedGridLayoutConstraints,3,1,2
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,ExtendedGridLayoutConstraints,3,1,4
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,ExtendedGridLayoutConstraints,23,5,7
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,getColspanPlaceholder,10,3,1
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,getRowspanPlaceholder,10,3,1
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,getRow,3,1,0
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,getCol,3,1,0
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,setCol,6,2,1
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,getColspan,3,1,0
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,getEffectiveColspan,3,1,0
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,getRowspan,3,1,0
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,getEffectiveRowspan,3,1,0
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,getComponent,3,1,0
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,isPlaceholder,3,1,0
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,getWorkCopy,3,1,0
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,equals,9,3,1
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,hashCode,6,2,0
.,org.gjt.sp.jedit.gui,ExtendedGridLayoutConstraints,toString,3,1,0
.,org.gjt.sp.jedit.gui,DockableWindowManagerProvider,create,3,1,3
.,org.gjt.sp.jedit.gui,DockableWindowManagerProvider,createDockingLayout,3,1,0
.,org.gjt.sp.jedit.gui,PasteSpecialDialog,PasteSpecialDialog,62,6,2
.,org.gjt.sp.jedit.gui,PasteSpecialDialog,getListCellRendererComponent,13,4,5
.,org.gjt.sp.jedit.gui,PasteSpecialDialog,actionPerformed,3,1,1
.,org.gjt.sp.jedit.gui,PasteSpecialDialog,actionPerformed,3,1,1
.,org.gjt.sp.jedit.gui,PasteSpecialDialog,ok,8,2,0
.,org.gjt.sp.jedit.gui,PasteSpecialDialog,cancel,3,1,0
.,org.gjt.sp.jedit.gui,JCheckBoxList,JCheckBoxList,3,1,1
.,org.gjt.sp.jedit.gui,JCheckBoxList,JCheckBoxList,3,1,1
.,org.gjt.sp.jedit.gui,JCheckBoxList,setModel,4,1,1
.,org.gjt.sp.jedit.gui,JCheckBoxList,setModel,4,1,1
.,org.gjt.sp.jedit.gui,JCheckBoxList,getCheckedValues,12,3,0
.,org.gjt.sp.jedit.gui,JCheckBoxList,selectAll,8,3,0
.,org.gjt.sp.jedit.gui,JCheckBoxList,getValues,6,1,0
.,org.gjt.sp.jedit.gui,JCheckBoxList,getSelectedValue,9,2,0
.,org.gjt.sp.jedit.gui,JCheckBoxList,getCellRenderer,7,3,2
.,org.gjt.sp.jedit.gui,JCheckBoxList,init,15,1,0
.,org.gjt.sp.jedit.gui,JCheckBoxList,Entry,4,1,1
.,org.gjt.sp.jedit.gui,JCheckBoxList,Entry,4,1,2
.,org.gjt.sp.jedit.gui,JCheckBoxList,isChecked,3,1,0
.,org.gjt.sp.jedit.gui,JCheckBoxList,getValue,3,1,0
.,org.gjt.sp.jedit.gui,JCheckBoxList,getTableCellRendererComponent,3,1,6
.,org.gjt.sp.jedit.gui,JCheckBoxList,LabelRenderer,4,1,0
.,org.gjt.sp.jedit.gui,JCheckBoxList,getTableCellRendererComponent,7,2,6
.,org.gjt.sp.jedit.gui,Entry,Entry,4,1,1
.,org.gjt.sp.jedit.gui,Entry,Entry,4,1,2
.,org.gjt.sp.jedit.gui,Entry,isChecked,3,1,0
.,org.gjt.sp.jedit.gui,Entry,getValue,3,1,0
.,org.gjt.sp.jedit.gui,DummyRenderer,getTableCellRendererComponent,3,1,6
.,org.gjt.sp.jedit.gui,LabelRenderer,LabelRenderer,4,1,0
.,org.gjt.sp.jedit.gui,LabelRenderer,getTableCellRendererComponent,7,2,6
.,org.gjt.sp.jedit.gui,CheckBoxListModel,CheckBoxListModel,6,2,1
.,org.gjt.sp.jedit.gui,CheckBoxListModel,CheckBoxListModel,6,2,1
.,org.gjt.sp.jedit.gui,CheckBoxListModel,createEntry,4,2,1
.,org.gjt.sp.jedit.gui,CheckBoxListModel,getRowCount,3,1,0
.,org.gjt.sp.jedit.gui,CheckBoxListModel,getColumnCount,3,1,0
.,org.gjt.sp.jedit.gui,CheckBoxListModel,getColumnName,3,1,1
.,org.gjt.sp.jedit.gui,CheckBoxListModel,getValueAt,11,3,2
.,org.gjt.sp.jedit.gui,CheckBoxListModel,getColumnClass,10,3,1
.,org.gjt.sp.jedit.gui,CheckBoxListModel,isCellEditable,4,1,2
.,org.gjt.sp.jedit.gui,CheckBoxListModel,setValueAt,9,3,3
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,AbstractContextOptionPane,3,1,2
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,AbstractContextOptionPane,5,1,3
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,_init,40,1,0
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,getContextMenu,0,1,0
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,saveContextMenu,0,1,1
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,addButton,3,1,1
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,compare,3,1,2
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,_save,8,3,0
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,updateButtons,6,1,0
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,reloadContextList,15,5,1
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,MenuItem,4,1,2
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,toString,3,1,0
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,actionPerformed,59,11,1
.,org.gjt.sp.jedit.gui,AbstractContextOptionPane,valueChanged,3,1,1
.,org.gjt.sp.jedit.gui,MenuItemCompare,compare,3,1,2
.,org.gjt.sp.jedit.gui,MenuItem,MenuItem,4,1,2
.,org.gjt.sp.jedit.gui,MenuItem,toString,3,1,0
.,org.gjt.sp.jedit.gui,ActionHandler,actionPerformed,59,11,1
.,org.gjt.sp.jedit.gui,ListHandler,valueChanged,3,1,1
.,org.gjt.sp.jedit.gui,MutableListModel,removeElement,0,1,1
.,org.gjt.sp.jedit.gui,MutableListModel,insertElementAt,0,1,2
.,org.gjt.sp.jedit.gui,DefaultInputHandler,DefaultInputHandler,5,2,2
.,org.gjt.sp.jedit.gui,DefaultInputHandler,DefaultInputHandler,3,1,1
.,org.gjt.sp.jedit.gui,DefaultInputHandler,DefaultInputHandler,3,1,2
.,org.gjt.sp.jedit.gui,DefaultInputHandler,isPrefixActive,3,1,0
.,org.gjt.sp.jedit.gui,DefaultInputHandler,setCurrentBindings,4,1,1
.,org.gjt.sp.jedit.gui,DefaultInputHandler,handleKey,74,20,2
.,org.gjt.sp.jedit.gui,DefaultInputHandler,getSymbolicModifierName,3,1,1
.,org.gjt.sp.jedit.gui,DefaultInputHandler,getModifierString,3,1,1
.,org.gjt.sp.jedit.gui,DropShadowBorder,DropShadowBorder,3,1,0
.,org.gjt.sp.jedit.gui,DropShadowBorder,DropShadowBorder,3,1,1
.,org.gjt.sp.jedit.gui,DropShadowBorder,DropShadowBorder,4,1,2
.,org.gjt.sp.jedit.gui,DropShadowBorder,getBorderInsets,3,1,1
.,org.gjt.sp.jedit.gui,DropShadowBorder,getBorderInsets,7,1,2
.,org.gjt.sp.jedit.gui,DropShadowBorder,isBorderOpaque,3,1,0
.,org.gjt.sp.jedit.gui,DropShadowBorder,paintBorder,47,5,6
.,org.gjt.sp.jedit.gui,DockableWindowContainer,register,0,1,1
.,org.gjt.sp.jedit.gui,DockableWindowContainer,remove,0,1,1
.,org.gjt.sp.jedit.gui,DockableWindowContainer,unregister,0,1,1
.,org.gjt.sp.jedit.gui,DockableWindowContainer,show,0,1,1
.,org.gjt.sp.jedit.gui,DockableWindowContainer,isVisible,0,1,1
.,org.gjt.sp.jedit.gui,KeyEventTranslator,addTranslation,3,1,2
.,org.gjt.sp.jedit.gui,KeyEventTranslator,translateKeyEvent,57,16,1
.,org.gjt.sp.jedit.gui,KeyEventTranslator,parseKey,30,7,1
.,org.gjt.sp.jedit.gui,KeyEventTranslator,parseKeyStroke,27,6,1
.,org.gjt.sp.jedit.gui,KeyEventTranslator,setModifierMapping,19,5,4
.,org.gjt.sp.jedit.gui,KeyEventTranslator,getSymbolicModifierName,7,5,1
.,org.gjt.sp.jedit.gui,KeyEventTranslator,modifiersToString,8,4,1
.,org.gjt.sp.jedit.gui,KeyEventTranslator,getModifierString,8,5,1
.,org.gjt.sp.jedit.gui,KeyEventTranslator,lazyAppend,5,3,2
.,org.gjt.sp.jedit.gui,KeyEventTranslator,parseModifiers,20,6,1
.,org.gjt.sp.jedit.gui,KeyEventTranslator,parseKeyCode,9,1,1
.,org.gjt.sp.jedit.gui,KeyEventTranslator,Key,6,1,3
.,org.gjt.sp.jedit.gui,KeyEventTranslator,hashCode,3,1,0
.,org.gjt.sp.jedit.gui,KeyEventTranslator,equals,9,3,1
.,org.gjt.sp.jedit.gui,KeyEventTranslator,toString,3,1,0
.,org.gjt.sp.jedit.gui,KeyEventTranslator,setIsFromGlobalContext,3,1,1
.,org.gjt.sp.jedit.gui,KeyEventTranslator,isFromGlobalContext,3,1,0
.,org.gjt.sp.jedit.gui,Key,Key,6,1,3
.,org.gjt.sp.jedit.gui,Key,hashCode,3,1,0
.,org.gjt.sp.jedit.gui,Key,equals,9,3,1
.,org.gjt.sp.jedit.gui,Key,toString,3,1,0
.,org.gjt.sp.jedit.gui,Key,setIsFromGlobalContext,3,1,1
.,org.gjt.sp.jedit.gui,Key,isFromGlobalContext,3,1,0
.,org.gjt.sp.jedit.gui,KeyEventWorkaround,isBindable,28,22,1
.,org.gjt.sp.jedit.gui,KeyEventWorkaround,isPrintable,106,100,1
.,org.gjt.sp.jedit.gui,KeyEventWorkaround,processKeyEvent,79,40,1
.,org.gjt.sp.jedit.gui,StyleEditor,invokeForCaret,28,5,1
.,org.gjt.sp.jedit.gui,StyleEditor,StyleEditor,4,1,3
.,org.gjt.sp.jedit.gui,StyleEditor,StyleEditor,4,1,3
.,org.gjt.sp.jedit.gui,StyleEditor,initialize,56,3,3
.,org.gjt.sp.jedit.gui,StyleEditor,actionPerformed,7,5,1
.,org.gjt.sp.jedit.gui,StyleEditor,ok,4,1,0
.,org.gjt.sp.jedit.gui,StyleEditor,cancel,3,1,0
.,org.gjt.sp.jedit.gui,StyleEditor,getStyle,7,2,0
.,org.gjt.sp.jedit.gui,EnhancedButton,EnhancedButton,17,3,4
.,org.gjt.sp.jedit.gui,EnhancedButton,isFocusable,3,1,0
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,FloatingWindowContainer,17,1,2
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,register,17,2,1
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,remove,3,1,1
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,unregister,6,1,1
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,show,19,3,1
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,run,8,2,0
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,isVisible,3,1,1
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,dispose,5,1,0
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,getDockableWindowManager,3,1,0
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,getMinimumSize,3,1,0
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,mousePressed,7,2,1
.,org.gjt.sp.jedit.gui,FloatingWindowContainer,propertyChange,5,3,1
.,org.gjt.sp.jedit.gui,MouseHandler,mousePressed,7,2,1
.,org.gjt.sp.jedit.gui,EnhancedDialog,EnhancedDialog,4,1,3
.,org.gjt.sp.jedit.gui,EnhancedDialog,EnhancedDialog,4,1,3
.,org.gjt.sp.jedit.gui,EnhancedDialog,getEnterEnabled,3,1,0
.,org.gjt.sp.jedit.gui,EnhancedDialog,setEnterEnabled,3,1,1
.,org.gjt.sp.jedit.gui,EnhancedDialog,ok,0,1,0
.,org.gjt.sp.jedit.gui,EnhancedDialog,cancel,0,1,0
.,org.gjt.sp.jedit.gui,EnhancedDialog,_init,9,1,0
.,org.gjt.sp.jedit.gui,EnhancedDialog,componentAdded,3,1,1
.,org.gjt.sp.jedit.gui,EnhancedDialog,componentRemoved,3,1,1
.,org.gjt.sp.jedit.gui,EnhancedDialog,componentAdded,9,3,1
.,org.gjt.sp.jedit.gui,EnhancedDialog,componentRemoved,9,3,1
.,org.gjt.sp.jedit.gui,EnhancedDialog,keyPressed,32,11,1
.,org.gjt.sp.jedit.gui,EnhancedDialog,isCloseBufferShortcut,15,7,1
.,org.gjt.sp.jedit.gui,EnhancedDialog,windowClosing,3,1,1
.,org.gjt.sp.jedit.gui,ContainerHandler,componentAdded,3,1,1
.,org.gjt.sp.jedit.gui,ContainerHandler,componentRemoved,3,1,1
.,org.gjt.sp.jedit.gui,ContainerHandler,componentAdded,9,3,1
.,org.gjt.sp.jedit.gui,ContainerHandler,componentRemoved,9,3,1
.,org.gjt.sp.jedit.gui,KeyHandler,keyPressed,32,11,1
.,org.gjt.sp.jedit.gui,KeyHandler,isCloseBufferShortcut,15,7,1
.,org.gjt.sp.jedit.gui,WindowHandler,windowClosing,3,1,1
.,org.gjt.sp.jedit.gui,StatusBar,StatusBar,28,1,1
.,org.gjt.sp.jedit.gui,StatusBar,propertiesChanged,54,6,0
.,org.gjt.sp.jedit.gui,StatusBar,addNotify,4,1,0
.,org.gjt.sp.jedit.gui,StatusBar,removeNotify,4,1,0
.,org.gjt.sp.jedit.gui,StatusBar,run,17,4,0
.,org.gjt.sp.jedit.gui,StatusBar,waiting,3,1,1
.,org.gjt.sp.jedit.gui,StatusBar,running,2,1,1
.,org.gjt.sp.jedit.gui,StatusBar,done,3,1,1
.,org.gjt.sp.jedit.gui,StatusBar,statusUpdated,2,1,1
.,org.gjt.sp.jedit.gui,StatusBar,maximumUpdated,2,1,1
.,org.gjt.sp.jedit.gui,StatusBar,valueUpdated,2,1,1
.,org.gjt.sp.jedit.gui,StatusBar,getMessage,3,1,0
.,org.gjt.sp.jedit.gui,StatusBar,setMessageAndClear,12,2,1
.,org.gjt.sp.jedit.gui,StatusBar,actionPerformed,3,2,1
.,org.gjt.sp.jedit.gui,StatusBar,setMessage,12,4,1
.,org.gjt.sp.jedit.gui,StatusBar,setMessageComponent,8,2,1
.,org.gjt.sp.jedit.gui,StatusBar,updateCaretStatus,77,15,0
.,org.gjt.sp.jedit.gui,StatusBar,updateBufferStatus,9,1,0
.,org.gjt.sp.jedit.gui,StatusBar,updateMiscStatus,5,1,0
.,org.gjt.sp.jedit.gui,StatusBar,getWidget,13,11,1
.,org.gjt.sp.jedit.gui,StatusBar,_getWidget,7,2,1
.,org.gjt.sp.jedit.gui,StatusBar,mouseClicked,6,2,1
.,org.gjt.sp.jedit.gui,TaskHandler,run,17,4,0
.,org.gjt.sp.jedit.gui,TaskHandler,waiting,3,1,1
.,org.gjt.sp.jedit.gui,TaskHandler,running,2,1,1
.,org.gjt.sp.jedit.gui,TaskHandler,done,3,1,1
.,org.gjt.sp.jedit.gui,TaskHandler,statusUpdated,2,1,1
.,org.gjt.sp.jedit.gui,TaskHandler,maximumUpdated,2,1,1
.,org.gjt.sp.jedit.gui,TaskHandler,valueUpdated,2,1,1
.,org.gjt.sp.jedit.gui,MouseHandler,mouseClicked,6,2,1
.,org.gjt.sp.jedit.gui,AbbrevEditor,AbbrevEditor,45,1,0
.,org.gjt.sp.jedit.gui,AbbrevEditor,getAbbrev,3,1,0
.,org.gjt.sp.jedit.gui,AbbrevEditor,setAbbrev,3,1,1
.,org.gjt.sp.jedit.gui,AbbrevEditor,getExpansion,43,10,0
.,org.gjt.sp.jedit.gui,AbbrevEditor,setExpansion,36,8,1
.,org.gjt.sp.jedit.gui,AbbrevEditor,getAbbrevField,3,1,0
.,org.gjt.sp.jedit.gui,AbbrevEditor,getBeforeCaretTextArea,3,1,0
.,org.gjt.sp.jedit.gui,AbbrevEditor,getAfterCaretTextArea,3,1,0
.,org.gjt.sp.jedit.gui,RolloverButton,RolloverButton,3,1,0
.,org.gjt.sp.jedit.gui,RolloverButton,RolloverButton,4,1,1
.,org.gjt.sp.jedit.gui,RolloverButton,updateUI,6,1,0
.,org.gjt.sp.jedit.gui,RolloverButton,setEnabled,5,1,1
.,org.gjt.sp.jedit.gui,RolloverButton,setBorderPainted,10,1,1
.,org.gjt.sp.jedit.gui,RolloverButton,revalidate,3,2,0
.,org.gjt.sp.jedit.gui,RolloverButton,paint,8,2,1
.,org.gjt.sp.jedit.gui,RolloverButton,mouseEntered,4,1,1
.,org.gjt.sp.jedit.gui,RolloverButton,mouseExited,4,1,1
.,org.gjt.sp.jedit.gui,MouseOverHandler,mouseEntered,4,1,1
.,org.gjt.sp.jedit.gui,MouseOverHandler,mouseExited,4,1,1
.,org.gjt.sp.jedit.gui,InputHandler,InputHandler,3,1,1
.,org.gjt.sp.jedit.gui,InputHandler,handleKey,3,1,1
.,org.gjt.sp.jedit.gui,InputHandler,processKeyEvent,46,17,3
.,org.gjt.sp.jedit.gui,InputHandler,_preprocessKeyEvent,32,13,1
.,org.gjt.sp.jedit.gui,InputHandler,processKeyEventSub,19,5,1
.,org.gjt.sp.jedit.gui,InputHandler,getRepeatCount,3,1,0
.,org.gjt.sp.jedit.gui,InputHandler,setRepeatCount,5,2,1
.,org.gjt.sp.jedit.gui,InputHandler,getLastAction,3,1,0
.,org.gjt.sp.jedit.gui,InputHandler,readNextChar,4,1,2
.,org.gjt.sp.jedit.gui,InputHandler,invokeAction,3,1,1
.,org.gjt.sp.jedit.gui,InputHandler,invokeAction,40,11,1
.,org.gjt.sp.jedit.gui,InputHandler,invokeLastAction,4,2,0
.,org.gjt.sp.jedit.gui,InputHandler,userInput,28,8,1
.,org.gjt.sp.jedit.gui,InputHandler,invokeReadNextChar,22,4,1
.,org.gjt.sp.jedit.gui,AnimatedIcon,AnimatedIcon,7,1,4
.,org.gjt.sp.jedit.gui,AnimatedIcon,getFrames,3,1,0
.,org.gjt.sp.jedit.gui,AnimatedIcon,getIcon,3,1,0
.,org.gjt.sp.jedit.gui,AnimatedIcon,getRate,3,1,0
.,org.gjt.sp.jedit.gui,AnimatedIcon,setFrames,3,1,1
.,org.gjt.sp.jedit.gui,AnimatedIcon,setIcon,3,1,1
.,org.gjt.sp.jedit.gui,AnimatedIcon,setRate,3,1,1
.,org.gjt.sp.jedit.gui,AnimatedIcon,start,5,2,0
.,org.gjt.sp.jedit.gui,AnimatedIcon,stop,9,2,0
.,org.gjt.sp.jedit.gui,AnimatedIcon,actionPerformed,5,1,1
.,org.gjt.sp.jedit.gui,Animator,actionPerformed,5,1,1
.,org.gjt.sp.jedit.gui,FontSelectorDialog,FontSelectorDialog,4,1,2
.,org.gjt.sp.jedit.gui,FontSelectorDialog,FontSelectorDialog,4,1,2
.,org.gjt.sp.jedit.gui,FontSelectorDialog,FontSelectorDialog,5,1,3
.,org.gjt.sp.jedit.gui,FontSelectorDialog,FontSelectorDialog,5,1,3
.,org.gjt.sp.jedit.gui,FontSelectorDialog,ok,4,1,0
.,org.gjt.sp.jedit.gui,FontSelectorDialog,cancel,3,1,0
.,org.gjt.sp.jedit.gui,FontSelectorDialog,getSelectedFont,11,2,0
.,org.gjt.sp.jedit.gui,FontSelectorDialog,init,71,3,1
.,org.gjt.sp.jedit.gui,FontSelectorDialog,paintComponent,4,2,1
.,org.gjt.sp.jedit.gui,FontSelectorDialog,getFontList,13,5,0
.,org.gjt.sp.jedit.gui,FontSelectorDialog,createTextFieldAndListPanel,30,1,3
.,org.gjt.sp.jedit.gui,FontSelectorDialog,updatePreview,12,1,0
.,org.gjt.sp.jedit.gui,FontSelectorDialog,actionPerformed,4,3,1
.,org.gjt.sp.jedit.gui,FontSelectorDialog,valueChanged,16,7,1
.,org.gjt.sp.jedit.gui,ActionHandler,actionPerformed,4,3,1
.,org.gjt.sp.jedit.gui,ListHandler,valueChanged,16,7,1
.,org.gjt.sp.jedit.gui,BeanShellErrorDialog,BeanShellErrorDialog,3,1,2
.,org.gjt.sp.jedit.gui,BeanShellErrorDialog,BeanShellErrorDialog,3,1,2
.,org.gjt.sp.jedit.gui,DockableWindowFactory,getInstance,4,2,0
.,org.gjt.sp.jedit.gui,DockableWindowFactory,DockableWindowFactory,3,1,0
.,org.gjt.sp.jedit.gui,DockableWindowFactory,loadDockableWindows,21,3,3
.,org.gjt.sp.jedit.gui,DockableWindowFactory,unloadDockableWindows,8,3,1
.,org.gjt.sp.jedit.gui,DockableWindowFactory,cacheDockableWindows,6,2,4
.,org.gjt.sp.jedit.gui,DockableWindowFactory,registerDockableWindow,11,2,5
.,org.gjt.sp.jedit.gui,DockableWindowFactory,getRegisteredDockableWindows,10,2,0
.,org.gjt.sp.jedit.gui,DockableWindowFactory,getDockableWindowFactory,3,1,1
.,org.gjt.sp.jedit.gui,DockableWindowFactory,getDockableWindowPluginClass,5,2,1
.,org.gjt.sp.jedit.gui,DockableWindowFactory,getDockableWindowIterator,3,1,0
.,org.gjt.sp.jedit.gui,DockableWindowFactory,DockableListHandler,11,1,2
.,org.gjt.sp.jedit.gui,DockableWindowFactory,resolveEntity,3,1,2
.,org.gjt.sp.jedit.gui,DockableWindowFactory,characters,4,2,3
.,org.gjt.sp.jedit.gui,DockableWindowFactory,startElement,9,3,4
.,org.gjt.sp.jedit.gui,DockableWindowFactory,endElement,19,4,3
.,org.gjt.sp.jedit.gui,DockableWindowFactory,startDocument,8,1,0
.,org.gjt.sp.jedit.gui,DockableWindowFactory,getCachedDockableNames,3,1,0
.,org.gjt.sp.jedit.gui,DockableWindowFactory,getCachedDockableActionFlags,3,1,0
.,org.gjt.sp.jedit.gui,DockableWindowFactory,getCachedDockableMovableFlags,3,1,0
.,org.gjt.sp.jedit.gui,DockableWindowFactory,booleanListToArray,8,2,1
.,org.gjt.sp.jedit.gui,DockableWindowFactory,pushElement,5,1,1
